寤 wu4 "宀 mian2, 冖 mi4"  勿戊务物误悟雾兀坞杌晤焐靰痦婺骛 1941 "寤 wu4 to awake from sleep
寤寐 wu4mei4 (literary) awake or asleep; (fig.) all the time; constantly" 
綮 qi3 "糸 mi4, 幺 yao1, 厶 si1, 小 xiao3, 八 ba1"  乞岂企启起芑屺杞绮玘婍棨 1942 "綮 qi3 embroidered banner" 
谮 zen4 "讠 yan2, 朁 can3, 曰 yue1, 囗 wei2"   1943 "谮 zen4 to slander
谮言 zen4yan2 to slander" unique
褙 bei4 "衤 yi1, 背 bei4, 北 bei3, ㇀ ti2, 匕 bi3, 月 yue4"  贝狈备背倍悖被辈惫孛邶钡焙蓓碚 1944 "褙 bei4 paper or cloth pasted together
袼褙 ge1bei4 rags used as shoes
裱褙 biao3bei4 to mount a picture" 
褊 bian3 "衤 yi1, 扁 bian3, 卄 nian4, 十 shi2"  贬扁匾碥 1945 "褊 bian3 narrow; urgent
褊狭 bian3xia2 narrow; small-minded" 
谯 qiao2 "讠 yan2, 焦 jiao1, 隹 zhui1, 亠 tou2, 土 tu3, 十 shi2, 灬 huo3"  乔侨桥憔瞧荞鞒樵硚 1946 "谯 qiao2 drum tower" 
谰 lan2 "讠 yan2, 阑 lan2, 门 men2, 柬 jian3, 束 shu4, 木 mu4, 十 shi2, 口 kou3"  兰拦栏婪蓝澜篮岚阑褴斓镧𬒗襕 1947 "谰 lan2 to make a false charge
谰言 lan2yan2 slander; calumny; to accuse unjustly
谰调 lan2diao4 slander; calumny; to accuse unjustly" 
谲 jue2 "讠 yan2, 矞 yu4, 矛 mao2, 予 yu3, 龴 jue2, 冏 jiong3, 八 ba1, 口 kou3"  决诀觉绝倔掘崛爵孓抉玦珏桷厥蕨 1948 "谲 jue2 deceitful
奇谲 qi2jue2 strange and deceitful; sly; treacherous
诡谲 gui3jue2 weird; sly; treacherous" 
鹛 mei2 "眉 mei2, 目 mu4, 囗 wei2, 鸟 niao3, 乌 wu1, 马 ma3"  没玫枚眉梅媒煤霉莓郿嵋湄楣酶糜 1949 "鹛 mei2 babbler (bird)" 
嫣 yan1 "女 nü3, 焉 yan1, 正 zheng4, 止 zhi3, 灬 huo3"  烟焉淹燕恹胭崦阉阏腌湮鄢墕漹 1950 "嫣 yan1 lovely; sweet
嫣然 yan1ran2 beautiful; sweet; engaging
嫣红 yan1hong2 bright red" 
嫱 qiang2 "女 nü3, 啬 se4, 土 tu3, 十 shi2, 回 hui2, 囗 wei2, 口 kou3"  强墙蔷樯蔃 1951 "嫱 qiang2 female court officials" 
嫘 lei2 "女 nü3, 累 lei4, 田 tian2, 囗 wei2, 十 shi2, 糸 mi4, 幺 yao1, 厶 si1, 小 xiao3, 八 ba1"  雷擂缧镭羸檑礌罍 1952 "嫘萦 lei2ying2 rayon" 
鼐 nai4 "乃 nai3, 鼎 ding3, 目 mu4, 囗 wei2"  奈耐柰萘佴 1953 "鼐 nai4 incense tripod" 
瞀 mao4 "矛 mao2, 予 yu3, 龴 jue2, 攵 pu1, 乂 yi4, 目 mu4, 囗 wei2"  茂冒贸帽貌芼眊耄袤瑁懋鄚楙 1954 "瞀 mao4 indistinct vision; dim
佝瞀 kou4mao4 stupid" 
骠 piao4 "马 ma3, 票 piao4, 口 kou3, 示 shi4, 二 er4, 小 xiao3, 八 ba1"  票嘌蔈 1955 "骠 piao4 white horse" rare
缦 man4 "纟 si1, ㇀ ti2, 曼 man4, 曰 yue1, 囗 wei2, 罒 wang3, 又 you4"  曼蔓漫慢谩墁幔镘𬜬 1956 "缦 man4 plain thin silk; slow; unadorned" 
缧 lei2 "纟 si1, ㇀ ti2, 累 lei4, 田 tian2, 囗 wei2, 十 shi2, 糸 mi4, 幺 yao1, 厶 si1, 小 xiao3, 八 ba1"  雷擂嫘镭羸檑礌罍 1957 "缧 lei2 (literary) thick rope used to restrain a prisoner" 
骢 cong1 "马 ma3, 囱 cong1, 囗 wei2, 心 xin1"  匆囱葱聪苁枞璁熜 1958 "骢 cong1 buckskin horse" 
缫 sao1 "纟 si1, ㇀ ti2, 巢 chao2, 果 guo3, 日 ri4, 囗 wei2, 木 mu4, 十 shi2"  搔骚臊溞 1959 "缫 sao1 to reel silk from cocoons" 
耧 lou2 "耒 lei3, 未 wei4, 木 mu4, 十 shi2, 娄 lou2, 米 mi3, 女 nü3"  娄楼偻蒌喽蝼髅剅𪣻溇𦝼 1960 "耧 lou2 drill for sowing grain" 
璎 ying1 "婴 ying1, 女 nü3"  英莺婴樱鹦鹰瑛撄嘤罂缨膺䓨媖锳 1961 "璎 ying1 necklace
璎珞 ying1luo4 jade or pearl necklace" 
璁 cong1 "囱 cong1, 囗 wei2, 心 xin1"  匆囱葱聪苁枞骢熜 1962 "璁 cong1 stone similar to jade" 
璋 zhang1 "章 zhang1, 立 li4, 亠 tou2, 䒑 cao3, 早 zao3, 日 ri4, 囗 wei2, 十 shi2"  张章彰樟獐漳蟑鄣嫜暲 1963  
奭 shi4 "大 da4, 人 ren2, 皕 bi4, 百 bai3, 白 bai2, 日 ri4, 囗 wei2" "襫 shi4" 士氏示世市式势事侍饰试视拭柿是适 1964 "奭 shi4 (literary) majestic; magnificent; (literary) rich, deep red; (literary) angry; furious" 
髫 tiao2 "髟 biao1, 三 san1, 二 er4, 彡 shan1, 召 zhao4, 刀 dao1, 口 kou3"  条迢笤蜩龆鲦 1965 "髫 tiao2 (literary) hair hanging down in front (children's hairstyle)
垂髫 chui2tiao2 hair hanging down (child's hairstyle); (fig.) young child; early childhood" 
鋆 yun2 "均 jun1, 土 tu3, 十 shi2, 匀 yun2, ㇀ ti2, 金 jin1, 䒑 cao3"  云匀耘芸纭昀郧沄妘涢筼 1966 "鋆 yun2 gold" 
撙 zun3 "扌 shou3, ㇀ ti2, 尊 zun1, 酋 qiu2, 酉 you3, 西 xi1, 寸 cun4"  僔噂 1967 "撙 zun3 to reduce or cut down on; to rein in; to restrain" rare
墀 chi2 "土 tu3, 十 shi2, 犀 xi1, 尸 shi1, 八 ba1, 牛 niu2"  池弛驰迟持匙茌踟篪漦 1968 "墀 chi2 courtyard" 
蕙 hui4 "艹 cao3, 十 shi2, 惠 hui4, 申 shen1, 日 ri4, 囗 wei2, ㇀ ti2, 心 xin1"  卉汇会讳诲绘贿晦秽惠慧荟哕浍恚烩 1969 "蕙 hui4 coumarouna odorata" 
鞒 qiao2 "革 ge2, 乔 qiao2, 夭 yao1, 大 da4, 人 ren2"  乔侨桥憔瞧荞谯樵硚 1970 "鞒 qiao2 the pommel and cantle of a saddle" 
蕤 rui2 "艹 cao3, 十 shi2, 豕 shi3, 生 sheng1, 土 tu3"   1971 "蕤 rui2 fringe; overladen with flowers
萎蕤 wei3rui2 angular solomon's seal (polygonatum odoratum)
葳蕤 wei1rui2 lush (vegetation); lethargic" unique
蕞 zui4 "艹 cao3, 十 shi2, 最 zui4, 取 qu3, 耳 er3, 又 you4"  最罪醉槜 1972 "蕞 zui4 to assemble; small" 
蕺 ji2 "艹 cao3, 十 shi2, 戢 ji2, 咠 qi4, 口 kou3, 耳 er3, 戈 ge1, 弋 yi4"  及吉级极即急疾棘集辑嫉藉籍岌汲佶 1973 "蕺 ji2 houttuynia cordata
蕺菜 ji2cai4 houttuynia cordata" 
瞢 meng2 "艹 cao3, 十 shi2, 罒 wang3, 囗 wei2, 冖 mi4, 目 mu4" "懵 meng3" 萌蒙盟檬朦虻甍艨𫑡㠓幪鹲礞 1974 "瞢 meng2 eyesight obscured; to feel ashamed" 
蕲 qi2 "艹 cao3, 十 shi2, 单 dan1, 日 ri4, 囗 wei2, 斤 jin1"  齐其奇歧祈脐崎骑棋旗鳍亓祁圻芪岐 1975 "蕲 qi2 (herb); implore; pray; place name" 
赜 ze2 "责 ze2, 土 tu3, 十 shi2, 贝 bei4, 人 ren2"  则责择泽迮啧帻笮舴箦 1976 "赜 ze2 mysterious" 
槿 jin3 "木 mu4, 十 shi2, 堇 jin3, 廿 nian4, 卄 nian4, 口 kou3, 土 tu3"  仅紧锦谨堇馑瑾卺廑 1977 "槿 jin3 hibiscus syriacus; transient
木槿 mu4jin3 hibiscus (hibiscus syriacus)" 
醅 pei1 "酉 you3, 西 xi1, 咅 pou3, 立 li4, 亠 tou2, 䒑 cao3, 口 kou3"  胚呸衃 1978 "醅 pei1 unstrained spirits" 
磔 zhe2 "石 shi2, 口 kou3, 桀 jie2, 舛 chuan3, 夕 xi1, 十 shi2, 木 mu4"  折哲辙辄蛰谪晢喆詟 1979 "磔 zhe2 (literary) to dismember (form of punishment); to spread" 
磙 gun3 "石 shi2, 口 kou3, 衮 gun3, 衣 yi1, 亠 tou2, 公 gong1, 八 ba1, 厶 si1"  滚衮绲辊鲧 1980 "磙 gun3 roller; to level with a roller
石磙 shi2gun3 stone roller" 
霈 pei4 "雨 yu3, 巾 jin1, 沛 pei4, 氵 shui3, ㇀ ti2"  沛佩配帔旆辔 1981 "霈 pei4 torrent of rain" 
瞋 chen1 "目 mu4, 囗 wei2, 真 zhen1, 十 shi2, 具 ju4, 三 san1, 二 er4, 八 ba1"  抻郴琛嗔𬘭棽 1982 "瞋 chen1 to stare at angrily" 
颙 yong2 "禺 yu2, 日 ri4, 囗 wei2, 禸 rou2, 厶 si1, 页 ye4, 贝 bei4, 人 ren2"  喁 1983 "颙 yong2 grand; majestic; just; stern" rare
踔 chuo1 "卓 zhuo2, 早 zao3, 日 ri4, 囗 wei2, 十 shi2"  戳逴 1984 "踔 chuo1 to get ahead; to stride; to excel" rare
踒 wo1 "委 wei3, 禾 he2, 木 mu4, 十 shi2, 女 nü3"  涡窝蜗挝莴倭喔 1985 "踒 wo1 to slip and sprain a limb" 
踬 zhi4 "质 zhi4, 十 shi2, 贝 bei4, 人 ren2"  至志帜制质治挚致秩掷窒智滞置稚郅 1986 "踬 zhi4 to stumble" 
踺 jian4 "建 jian4, 聿 yu4, 十 shi2, 二 er4"  见件建荐贱剑健舰涧渐践溅鉴键槛箭 1987 "踺子 jian4zi5 somersault (in gymnastics or dance); aerial flip" 
蝽 chun1 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 春 chun1, 日 ri4, 囗 wei2"  春椿堾瑃䲠 1988 "蝽 chun1 bedbug
网蝽 wang3chun1 lace bug; tingidae" 
螋 sou1 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 叟 sou3, 又 you4"  搜艘嗖馊溲飕蒐廋锼 1989 "蠼螋 qu2sou1 earwig" 
蝓 yu2 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 俞 yu2, 人 ren2, 刖 yue4, 月 yue4, 刂 dao1"  于余鱼娱渔隅逾渝愉榆愚舆玙欤妤盂 1990 "蛞蝓 kuo4yu2 (zoology) slug" 
噍 jiao4 "口 kou3, 焦 jiao1, 隹 zhui1, 亠 tou2, 土 tu3, 十 shi2, 灬 huo3"  叫轿较教窖酵峤徼藠醮滘斠漖皭 1991 "噍 jiao4 to chew
倒噍 dao3jiao4 to ruminate (of cows)
噍类 jiao4lei4 a living being (esp. human)" 
颛 zhuan1 "耑 duan1, 山 shan1, 凵 kan3, 而 er2, 页 ye4, 贝 bei4, 人 ren2"  专砖䏝 1992 "颛 zhuan1 good; simple" 
幞 fu2 "巾 jin1, 菐 pu2, 业 ye4, 䒑 cao3, 夫 fu1, 二 er4, 人 ren2"  弗伏扶芙拂服俘浮符袱幅辐福蝠凫孚 1993 "幞 fu2 old form of turban" 
嶝 deng4 "山 shan1, 凵 kan3, 登 deng1, 豆 dou4, 䒑 cao3"  邓凳瞪磴镫 1994 "嶝 deng4 path leading up a mountain" 
骺 hou2 "骨 gu3, 冖 mi4, 后 hou4, 口 kou3"  侯喉猴瘊篌𬭤糇 1995 "骺 hou2 (anatomy) epiphysis
骨骺 gu3hou2 (anatomy) epiphysis" 
镏 liu4 "钅 jin1, 二 er4, 留 liu2, 刀 dao1, 田 tian2, 囗 wei2, 十 shi2"  六遛鹨 1996 "镏子 liu4zi5 a (finger) ring
镏金 liu2jin1 gold-plating; gilded; gold-plated" rare
镒 yi4 "钅 jin1, 二 er4, 益 yi4, 䒑 cao3, 八 ba1, 皿 min3"  亿义艺忆议屹亦异抑邑役译易绎疫益 1997  
镔 bin1 "钅 jin1, 二 er4, 宾 bin1, 宀 mian2, 冖 mi4, 兵 bing1, 丘 qiu1, 斤 jin1, 八 ba1"  宾彬斌滨缤濒玢傧豳邠 1998 "镔 bin1 fine steel" 
篁 huang2 "皇 huang2, 白 bai2, 日 ri4, 囗 wei2, 王 wang2, 土 tu3, 十 shi2"  皇黄凰惶煌蝗簧隍遑徨湟潢璜蟥鳇 1999 "篁 huang2 (bamboo); bamboo grove" 
篌 hou2 "侯 hou2, 矢 shi3, 大 da4, 人 ren2"  侯喉猴瘊骺𬭤糇 2000 "篌 hou2 (mus. instr.)
箜篌 kong1hou2 konghou (chinese harp)" 
篆 zhuan4 "彖 tuan4"  赚撰啭馔瑑僎 2001 "篆 zhuan4 seal (of office); seal script (a calligraphic style); writing in seal script
大篆 da4zhuan4 the great seal; used broadly for many pre-qin scripts
小篆 xiao3zhuan4 the small or lesser seal, the form of chinese character standardized by the qin dynasty
秦篆 qin2zhuan4 seal script as unified by the qin dynasty
篆刻 zhuan4ke4 to carve a seal; a seal" 
牖 you3 "片 pian4, 户 hu4, 尸 shi1, 甫 fu3"  友有酉卣羑莠黝铕槱 2002 "牖 you3 to enlighten; lattice window
户牖 hu4you3 door and window; the home" 
儋 dan1 "詹 zhan1, ⺈ yi4, 厂 chang3, 八 ba1, 言 yan2, 亠 tou2, 口 kou3"  丹担单耽眈郸聃殚箪瘅 2003 "儋 dan1 carry
儋州 dan1zhou1 danzhou city, hainan
儋县 dan1xian4 dan county, hainan" 
虢 guo2 "寸 cun4, 虎 hu3, 虍 hu1, 七 qi1, ㇀ ti2, 儿 er2"  国帼𬇹腘馘 2004  
鲢 lian2 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 连 lian2, 辶 chuo4, 车 che1"  连怜帘莲联廉镰奁涟梿裢濂蠊 2005 "鲢 lian2 hypophthalmichthys moritrix
鲢鱼 lian2yu2 silver carp" 
鲧 gun3 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 系 xi4, 糸 mi4, 幺 yao1, 厶 si1, 小 xiao3, 八 ba1"  滚衮绲辊磙 2006  
鲩 huan4 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 完 wan2, 宀 mian2, 冖 mi4, 元 yuan2, 兀 wu4, 儿 er2"  幻宦换唤涣患焕痪奂浣豢漶逭擐 2007 "鲩 huan4 carp
黑鲩 hei1huan4 black carp (mylopharyngodon piceus)" 
觯 zhi4 "角 jiao3, ⺈ yi4, 用 yong4, 单 dan1, 日 ri4, 囗 wei2, 十 shi2"  至志帜制质治挚致秩掷窒智滞置稚郅 2008 "觯 zhi4 goblet" 
馓 san3 "饣 shi2, ⺈ yi4, 散 san4, 卄 nian4, 十 shi2, 月 yue4, 攵 pu1, 乂 yi4"  伞糁 2009 "馓子 san3zi5 deep-fried noodle cake" rare
馔 zhuan4 "饣 shi2, ⺈ yi4, 巽 xun4, 巳 si4, 共 gong4, 卄 nian4, 十 shi2, 八 ba1"  赚撰啭篆瑑僎 2010 "馔 zhuan4 food; delicacies
盛馔 sheng4zhuan4 rich fare; splendid food
美馔 mei3zhuan4 delicacy" 
廛 chan2 "广 guang3, 厂 chang3, 里 li3, 田 tian2, 囗 wei2, 十 shi2, 土 tu3, 八 ba1" "瀍 chan2, 躔 chan2" 馋禅缠蝉谗婵孱潺澶镡蟾巉镵瀍儳 2011 "廛 chan2 market place" 
瘛 chi4 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 恝 jia2, 丰 feng1, 三 san1, 二 er4, 刀 dao1, 心 xin1"  斥赤翅叱饬炽敕啻彳痓傺 2012  
瘼 mo4 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 莫 mo4, 艹 cao3, 十 shi2, 日 ri4, 囗 wei2, 大 da4, 人 ren2"  末茉沫陌莫漠寞墨默殁秣蓦貊靺貘 2013 "瘼 mo4 distress; sickness" 
羰 tang1 "羊 yang2, 䒑 cao3, 炭 tan4, 山 shan1, 凵 kan3, 厂 chang3, 火 huo3, 人 ren2"  汤耥嘡镗蹚铴 2014 "羰 tang1 carbonyl (radical)" 
𥻗 cha2 "米 mi3, 木 mu4, 十 shi2, 查 cha2, 旦 dan4, 日 ri4, 囗 wei2"  茬茶查察搽嵖猹槎垞檫 2015 "𥻗 cha2 (bound form) coarsely ground maize" 
糌 zan1 "米 mi3, 木 mu4, 十 shi2, 昝 zan3, 处 chu4, 卜 bu3, 日 ri4, 囗 wei2"  簪 2016 "糌 zan1 zanba, tibetan barley bread
糌粑 zan1ba1 tsamba, tibetan barley bread" rare
熜 cong1 "火 huo3, 人 ren2, 囱 cong1, 囗 wei2, 心 xin1"  匆囱葱聪苁枞骢璁 2017  
澍 shu4 "氵 shui3, ㇀ ti2, 尌 shu4, 十 shi2, 豆 dou4, 䒑 cao3, 寸 cun4"  术束述树竖恕庶数墅漱戍沭腧𬬸隃 2018 "澍 shu4 moisture; timely rain" 
澌 si1 "氵 shui3, ㇀ ti2, 斯 si1, 其 qi2, 共 gong4, 卄 nian4, 十 shi2, 八 ba1, 斤 jin1"  司丝私思斯撕嘶咝鸶蛳缌厮锶㟃虒 2019 "澌 si1 drain dry; to exhaust" 
鋈 wu4 "沃 wo4, 氵 shui3, ㇀ ti2, 夭 yao1, 大 da4, 人 ren2, 金 jin1, 䒑 cao3"  勿戊务物误悟雾兀坞杌晤焐靰痦婺骛 2020 "鋈 wu4 -plated; to plate" 
潟 xi4 "氵 shui3, ㇀ ti2, 舄 xi4, 臼 jiu4, 灬 huo3"  戏系细隙饩郤阋舄禊屃咥绤 2021 "潟 xi4 saline land; salt marsh
潟湖 xi4hu2 lagoon" 
潼 tong2 "氵 shui3, ㇀ ti2, 童 tong2, 立 li4, 亠 tou2, 䒑 cao3, 里 li3, 田 tian2, 囗 wei2, 十 shi2, 土 tu3"  同彤桐铜童瞳佟茼砼酮僮仝峂𫍣哃 2022 "潼 tong2 high; name of a pass
潼南 tong2nan2 tongnan suburban county in chongqing municipality, formerly in sichuan" 
窳 yu3 "穴 xue2, 宀 mian2, 冖 mi4, 八 ba1, 瓜 gua1, 厶 si1"  与予屿宇羽雨禹语伛俣圄圉庾瘐龉 2023 "窳 yu3 bad; useless; weak
窳败 yu3bai4 to ruin; corrupt" 
谳 yan4 "讠 yan2, 献 xian4, 南 nan2, 十 shi2, 犬 quan3, 大 da4, 人 ren2"  厌砚咽艳唁宴验谚堰雁焰彦晏焱滟酽 2024 "谳 yan4 to decide judicially
定谳 ding4yan4 to judge a case; to render a verdict; verdict" 
褟 ta1 "衤 yi1"  他它她塌趿铊遢溻 2025 "褟 ta1 inner shirt; to sew onto clothing" 
褫 chi3 "衤 yi1, 虒 si1, 虎 hu3, 虍 hu1, 七 qi1, ㇀ ti2, 儿 er2"  尺齿侈耻豉胣 2026 "褫 chi3 to strip; to deprive of; to discharge; to dismiss; to undress
褫夺 chi3duo2 to deprive; to strip of" 
屦 ju4 "尸 shi1, 彳 chi4, 娄 lou2, 米 mi3, 木 mu4, 十 shi2, 女 nü3"  巨句拒具炬俱剧据距惧锯聚讵苣倨犋 2027 "屦 ju4 sandals" 
勰 xie2 "劦 lie4, 力 li4, 思 si1, 田 tian2, 囗 wei2, 十 shi2, 心 xin1"  协邪胁挟斜谐携鞋偕撷缬㙦 2028 "勰 xie2 harmonious" 
蝥 mao2 "矛 mao2, 予 yu3, 龴 jue2, 攵 pu1, 乂 yi4, 虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  毛矛茅锚茆牦旄髦蟊 2029  
骣 chan3 "马 ma3, 孱 chan2, 尸 shi1, 孨 zhuan3, 子 zi3, 了 liao3, 孖 zi1"  产铲阐谄旵浐啴蒇𬊤冁 2030 "骣 chan3 horse without saddle" 
耩 jiang3 "耒 lei3, 未 wei4, 木 mu4, 十 shi2, 冓 gou4, 冉 ran3, 土 tu3"  讲奖桨蒋膙 2031 "耩 jiang3 to plow; to sow" 
耪 pang3 "耒 lei3, 未 wei4, 木 mu4, 十 shi2, 旁 pang2, 亠 tou2, 冖 mi4, 方 fang1, 万 wan4"   2032 "耪 pang3 to hoe" unique
璟 jing3 "景 jing3, 日 ri4, 囗 wei2, 京 jing1, 亠 tou2, 口 kou3, 小 xiao3, 八 ba1"  井颈景警阱刭肼儆憬汫璥 2033 "璟 jing3 luster of gem" 
璠 fan2 "番 fan1, 米 mi3, 木 mu4, 十 shi2, 田 tian2, 囗 wei2"  凡矾烦繁钒樊燔蘩氾墦𫔍𬸪蹯 2034 "璠 fan2 (gem)" 
璘 lin2 "米 mi3, 木 mu4, 十 shi2, 舛 chuan3, 夕 xi1"  邻林临淋琳磷鳞啉粼嶙遴霖辚麟箖 2035 "璘 lin2 luster of gem" 
聱 ao2 "敖 ao2, 士 shi4, 十 shi2, 方 fang1, 万 wan4, 攵 pu1, 乂 yi4, 耳 er3"  熬敖遨嗷璈獒螯翱鳌鏖嶅廒 2036 "聱 ao2 difficult to pronounce" 
髹 xiu1 "髟 biao1, 三 san1, 二 er4, 彡 shan1, 休 xiu1, 木 mu4, 十 shi2"  休修羞咻庥貅馐脩鸺䗛 2037 "髹 xiu1 red lacquer; to lacquer" 
縠 hu2 "糸 mi4, 幺 yao1, 厶 si1, 小 xiao3, 八 ba1"  狐弧胡壶葫湖蝴糊囫斛猢瑚煳鹕槲 2038 "縠 hu2 fine silk gauze" 
磬 qing4 "声 sheng1, 士 shi4, 十 shi2, 殳 shu1, 又 you4, 石 shi2, 口 kou3"  庆箐綮罄碃 2039 "磬竭 qing4jie2 used up; exhausted; emptied
编磬 bian1qing4 musical instrument consisting of a set of chime stones suspended from a beam and struck as a xylophone" 
蕻 hong4 "艹 cao3, 十 shi2, 三 san1, 二 er4, 共 gong4, 卄 nian4, 八 ba1"  讧 2040 "蕻 hong4 budding; flourishing" unique
颟 man1 "页 ye4, 贝 bei4, 人 ren2"  嫚 2041 "颟 man1 dawdling" rare
薤 xie4 "艹 cao3, 十 shi2"  泄泻卸屑械谢懈蟹绁亵渫榭獬邂廨 2042 "薤 xie4 allium bakeri; shallot; scallion" 
薨 hong1 "卝 guan4, 罒 wang3, 囗 wei2, 冖 mi4, 死 si3, 歹 dai3, 夕 xi1, 匕 bi3"  轰哄烘吽訇 2043 "薨 hong1 death of a prince; swarming" 
檠 qing2 "敬 jing4, 苟 gou3, 艹 cao3, 十 shi2, 句 ju4, 口 kou3, 攵 pu1, 乂 yi4, 木 mu4"  情晴擎氰黥勍 2044 "檠 qing2 instrument for straightening bows" 
薜 bi4 "艹 cao3, 十 shi2, 辟 pi4, 辛 xin1, 立 li4, 亠 tou2, 䒑 cao3"  币必毕闭庇毙痹碧蔽弊壁避臂璧畀荜 2045 "薜 bi4 ficus pumila" 
薅 hao1 "艹 cao3, 十 shi2, 女 nü3, 辱 ru3, 辰 chen2, 厂 chang3, 二 er4, 寸 cun4"  蒿嚆 2046 "薅 hao1 to weed; to grip or clutch" rare
樾 yue4 "木 mu4, 十 shi2, 越 yue4, 走 zou3, 土 tu3, 人 ren2, 戈 ge1, 弋 yi4"  月岳阅悦跃越粤刖玥钺龠𫐄𬸚瀹爚 2047 "樾 yue4 shade of trees" 
橛 jue2 "木 mu4, 十 shi2, 厥 jue2, 厂 chang3, 屰 ni4, 䒑 cao3, 屮 che4, 凵 kan3, 欠 qian4, ⺈ yi4, 人 ren2"  决诀觉绝倔掘崛爵孓抉玦珏桷厥谲蕨 2048 "橛 jue2 a peg; low post" 
檎 qin2 "木 mu4, 十 shi2, 禽 qin2, 离 li2, 亠 tou2, 凶 xiong1, 凵 kan3, 禸 rou2, 厶 si1"  芹秦琴禽勤擒芩覃嗪溱噙慬 2049 "檎 qin2 (fruit)
林檎 lin2qin2 chinese pearleaf crabapple (malus asiatica)" 
樨 xi1 "木 mu4, 十 shi2, 犀 xi1, 尸 shi1, 八 ba1, 牛 niu2"  夕西吸希昔析牺息悉惜晰稀犀锡溪熙 2050 "樨 xi1 osmanthus fragrans" 
橼 yuan2 "木 mu4, 十 shi2, 缘 yuan2, 纟 si1, ㇀ ti2, 彖 tuan4"  元园员袁原圆援缘猿源沅垣爰鼋湲媛 2051 "橼 yuan2 citrus medica
枸橼 ju3yuan2 citron (citrus medica); grapefruit
香橼 xiang1yuan2 grapefruit" 
墼 ji1 "亘 gen4, 旦 dan4, 日 ri4, 囗 wei2, 凵 kan3, 殳 shu1, 又 you4, 土 tu3, 十 shi2"  讥击叽饥圾机肌鸡唧积基缉畸箕稽激 2052 "墼 ji1 (bound form) unfired brick; (bound form) briquette (made of coal etc)
土墼 tu3ji1 sun-dried mudbrick; adobe brick
炭墼 tan4ji1 coal briquette" 
橐 tuo2 "冖 mi4, 石 shi2, 口 kou3, 木 mu4, 十 shi2"  驼鸵佗陀坨沱柁砣酡跎鼍𬶍 2053 "橐 tuo2 sack; tube open at both ends
橐囊 tuo2nang2 sacks; bags
橐笥 tuo2si4 bag; satchel
橐笔 tuo2bi3 to make one's living by writing
橐驼 tuo2tuo2 camel; hunchback" 
翮 he2 "鬲 ge2, 䒑 cao3, 羽 yu3, 习 xi2, ㇀ ti2"  禾合何和河荷核盒纥劾曷饸阂盍盉菏 2054 "翮 he2 quill" 
磲 qu2 "石 shi2, 口 kou3, 渠 qu2, 氵 shui3, ㇀ ti2, 巨 ju4, 木 mu4, 十 shi2"  渠劬朐鸲蕖璩瞿蘧氍癯衢鼩灈蠼 2055 "砗磲 che1qu2 giant clam (subfamily tridacninae)" 
殪 yi4 "歹 dai3, 夕 xi1, 壹 yi1, 士 shi4, 十 shi2, 冖 mi4, 豆 dou4, 䒑 cao3"  亿义艺忆议屹亦异抑邑役译易绎疫益 2056 "殪 yi4 to exterminate" 
霏 fei1 "非 fei1, 三 san1, 二 er4"  飞妃非菲啡绯扉蜚鲱𬴂 2057 "霏 fei1 fall of snow" 
辚 lin2 "车 che1, 十 shi2, 米 mi3, 木 mu4, 舛 chuan3, 夕 xi1"  邻林临淋琳磷鳞啉粼嶙遴璘霖麟箖 2058 "辚 lin2 rumbling of wheels" 
氅 chang3 "敞 chang3, 尚 shang4, 口 kou3, 攵 pu1, 乂 yi4, 毛 mao2, 二 er4"  厂场敞昶惝𬬮 2059 "氅 chang3 overcoat
大氅 da4chang3 overcoat; cloak; cape" 
嚆 hao1 "口 kou3, 蒿 hao1, 艹 cao3, 十 shi2, 高 gao1, 亠 tou2"  蒿薅 2060 "嚆 hao1 sound; noise" rare
噤 jin4 "口 kou3, 禁 jin4, 林 lin2, 木 mu4, 十 shi2, 示 shi4, 二 er4, 小 xiao3, 八 ba1"  尽进近劲晋浸禁妗荩浕烬靳缙觐赆 2061 "噤 jin4 unable to speak; silent
噤声 jin4sheng1 to keep silent
寒噤 han2jin4 a shiver" 
暾 tun1 "日 ri4, 囗 wei2, 敦 dun1, 享 xiang3, 亠 tou2, 口 kou3, 子 zi3, 了 liao3, 攵 pu1, 乂 yi4"  吞焞 2062 "暾 tun1 sun above the horizon" rare
蹀 die2 "世 shi4, 廿 nian4, 卄 nian4, 十 shi2, 木 mu4"  迭谍叠碟蝶垤堞耋喋牒鲽昳绖瓞𫶇 2063 "蹀 die2 to tread on; to stamp one's foot
踥蹀 qie4die2 walking; in motion
蹀足 die2zu2 to stamp the feet (formal writing)
蹀蹀 die2die2 to walk in a mincing gait (formal writing)
蹀躞 die2xie4 to walk in small steps; to pace about" 
