默契 mo4qi4 tacit understanding; mutual understanding; rapport; connected at a deep level with each other; (of team members) well coordinated; tight
契约 qi4yue1 agreement; contract
契机 qi4ji1 opportunity; turning point; juncture
契合 qi4he2 agreement; to agree; to get on with; congenial; agreeing with; to ally oneself with sb" 2438
匠 jiang4 "la4 mo4 nei4 jiang4 si4" ⿷匚斤 "匠 jiang4 craftsman
工匠 gong1jiang4 artisan; smith
铁匠 tie3jiang5 blacksmith; ironworker
巨匠 ju4jiang4 great master (of literature, music etc)
皮匠 pi2jiang5 cobbler" 2439
驰 chi2 "xiang1 sheng3 yuan1 han1 chi2" ⿰马也 "驰 chi2 to run fast; to speed; to gallop; to disseminate; to spread
奔驰 ben1chi2 benz (name); mercedes-benz, german car maker; to run quickly; to speed; to gallop
飞驰 fei1chi2 to speed; to rush
驰骋 chi2cheng3 to gallop; to rush headlong
驰名 chi2ming2 famous" 2440
丛 cong2 "cun1 zou4 bao2 cong2 hua2" ⿱从一 "丛 cong2 cluster; collection; collection of books; thicket
丛书 cong2shu1 a series of books; a collection of books
丛林 cong2lin2 jungle; thicket; forest
草丛 cao3cong2 underbrush
树丛 shu4cong2 thicket; undergrowth" 2441
芯 "xin1, xin4" "xiu4 xin1 kao1 shan3 zhe3" ⿱艹心 "芯 xin1 (bound form) the pith of the rush plant (used as a lampwick)
芯片 xin1pian4 computer chip; microchip" 2442
怜 lian2 "chuan2 zhe2 lian2 yi2 che4" ⿰忄令 "怜 lian2 to pity
可怜 ke3lian2 pitiful; pathetic; to have pity on
怜悯 lian2min3 to take pity on; pity; mercy
怜惜 lian2xi1 to take pity on; to feel tenderness toward
怜爱 lian2ai4 to have tender affection for; to love tenderly; to pamper sb" 2443
巡 xun2 "zuo1 gou3 xun2 kuai3 si1" ⿺辶巛 "巡 xun2 to patrol; to make one's rounds; classifier for rounds of drinks
巡逻 xun2luo2 to patrol (police, army or navy)
巡视 xun2shi4 to patrol; to make a tour; to inspect; to scan with one's eyes
巡警 xun2jing3 police patrol; patrol officer
巡回 xun2hui2 to go around; to roam; to tour" 2444
纱 sha1 "lou3 qu2 sha1 sheng4 ping2" ⿰纟少 "纱 sha1 cotton yarn; muslin
面纱 mian4sha1 veil
婚纱 hun1sha1 wedding dress
纱布 sha1bu4 gauze
纱窗 sha1chuang1 screen window" 2445
慎 shen4 "shen4 sha4 ta4 miao4 huang1" ⿰忄真 "慎 shen4 careful; cautious
谨慎 jin3shen4 cautious; prudent
慎重 shen4zhong4 cautious; careful; prudent
不慎 bu4shen4 incautious; inattentive
审慎 shen3shen4 prudent; cautious" 2446
笛 di2 "kuang4 pen2 di2 wa4 zhou3" ⿰𥫗由 "笛 di2 flute
汽笛 qi4di2 steam whistle; ship horn
笛子 di2zi5 bamboo flute
鸣笛 ming2di2 to hoot; to whistle
长笛 chang2di2 (western) concert flute" 2447
庵 an1 "an1 luo3 tian2 ke2 lun2" ⿸广奄 "庵 an1 hut; small temple; nunnery" 2448
耀 yao4 "pei1 cuo1 yao4 tiao1 na2" ⿰光翟 "耀 yao4 brilliant; glorious
炫耀 xuan4yao4 dazzling; to show off; to flaunt
耀眼 yao4yan3 to dazzle; dazzling
荣耀 rong2yao4 honor; glory
照耀 zhao4yao4 to shine; to illuminate" 2449
畔 pan4 "pan4 zhou2 mai4 na2 ke4" ⿰田半 "畔 pan4 (bound form) side; edge; boundary
湖畔 hu2pan4 lakeside
河畔 he2pan4 riverside; river plain
耳畔 er3pan4 ears" 2450
葱 cong1 "man2 ni3 nin2 cong1 ga3" ⿱艹怱 "葱 cong1 scallion; green onion
洋葱 yang2cong1 onion (allium cepa); bulb onion
葱花 cong1hua1 chopped onion
大葱 da4cong1 leek; chinese onion
青葱 qing1cong1 scallion; green onion; verdant; lush green" 2451
拂 fu2 "hao3 ruo4 za1 suo1 fu2" ⿰扌弗 "拂 fu2 to flick; to brush off; (of a breeze) to brush lightly over; (literary) to run counter to
吹拂 chui1fu2 to brush; to caress (of breeze); to praise
拂晓 fu2xiao3 daybreak; approach of dawn" 2452
汝 ru3 "guo1 cong2 qiong2 ru3 ti2" ⿰氵女 "汝 ru3 thou" 2453
贾 "gu3, jia3" "gu3 lao4 yuan2 kou1 yao4" ⿱覀贝 "贾 gu3 merchant; to buy
商贾 shang1gu3 merchant" 2454
掠 lüe4 "ma2 zhe1 bai2 ti4 lüe4" ⿰扌京 "掠 lu:e4 to take over by force; to rob; to plunder; to brush over; to skim; to sweep
掠过 lu:e4guo4 to flit across; to sweep past; to glance (strike at an angle)
劫掠 jie2lu:e4 to loot; to plunder" 2455
浦 pu3 "cuo2 wo4 hong2 pu3 kuang3" ⿰氵甫 "浦 pu3 river bank; shore
浦东 pu3dong1 pudong, subprovincial district of shanghai
黄浦 huang2pu3 the main river through shanghai; name of a district in shanghai" 2456
刹 "cha4, sha1" "lüe4 feng1 pu1 cha4 yi1" "⿰⿱㐅朩刂(G) or ⿰⿱㐅𣎳刂(T) or ⿰⿱㐅木刂(JK) or ⿰杀刂" "刹 sha1 to brake
刹车 sha1che1 to brake (when driving); to stop; to switch off; to check (bad habits); a brake
刹那 cha4na4 split second; the twinkling of an eye
刹住 sha1zhu4 to stop; to come to a halt
刹时 cha4shi2 in a flash; in the twinkling of an eye" 2457
憔 qiao2 "qiang1 na2 nian3 nian4 qiao2" ⿰忄焦 "憔,qiao2,haggard
憔悴 qiao2cui4 wan and sallow; thin and pallid; haggard; (of plants) withered" 2458
衰 shuai1 "jing4 shuai1 cang1 chai1 kou1" "⿳亠⏛𧘇 or ⿻哀一" "衰 cui1 mourning garments
衰老 shuai1lao3 to age; to deteriorate with age; old and weak
衰退 shuai1tui4 to decline; to fall; to drop; to falter; a decline; recession (in economics)
衰落 shuai1luo4 to fall; to drop; to decline; to deteriorate; to go downhill
衰弱 shuai1ruo4 weak; feeble" 2459
筹 chou2 "xian1 yue1 zhun3 chou2 dou4" ⿱𥫗寿 "筹 chou2 chip (in gambling); token (for counting); ticket; to prepare; to plan; to raise (funds); resource; way; means
筹备 chou2bei4 preparations; to get ready for sth
统筹 tong3chou2 an overall plan; to plan an entire project as a whole
筹集 chou2ji2 to collect money; to raise funds
筹建 chou2jian4 to prepare to build sth" 2460
妨 fang2 "ying1 zhi3 man2 chang3 fang2" ⿰女方 "妨 fang2 to hinder; (in the negative or interrogative) (no) harm; (what) harm
不妨 bu4fang2 there is no harm in; might as well
无妨 wu2fang2 no harm (in doing it); one might as well.; it won't hurt.; no matter; it's no bother
何妨 he2fang2 what harm is there in (doing sth)
妨害 fang2hai4 to jeopardize; to be harmful to; to undermine" 2461
冤 yuan1 "she1 pao2 tong1 yuan1 de" ⿱冖兔 "冤 yuan1 injustice; grievance; wrong
冤枉 yuan1wang5 to accuse wrongly; to treat unjustly; injustice; wronged; not worthwhile
冤家 yuan1jia5 enemy; foe; (in opera) sweetheart or destined love
冤案 yuan1an4 miscarriage of justice
含冤 han2yuan1 wronged; to suffer false accusations" 2462
仆 "pu1, pu2" "cheng1 jiong1 dong1 pu1 cha1" ⿰亻卜 "仆 pu1 to fall forward; to fall prostrate
仆人 pu2ren2 servant
女仆 nu:35pu2 female servant; maid
公仆 gong1pu2 public servant
奴仆 nu2pu2 servant" 2463
磕 ke1 "gang3 shua1 chuo4 hen4 ke1" ⿰石盍 "磕 ke1 to tap; to knock (against sth hard); to knock (mud from boots, ashes from a pipe etc)
磕头 ke1tou2 to kowtow (traditional greeting, esp. to a superior, involving kneeling and pressing one's forehead to the ground)" 2464
瓷 ci2 "shao4 lu mei3 ming4 ci2" ⿱次瓦 "瓷 ci2 chinaware; porcelain; china
瓷器 ci2qi4 chinaware; porcelain
陶瓷 tao2ci2 pottery and porcelain; ceramics
瓷砖 ci2zhuan1 ceramic tile
搪瓷 tang2ci2 enamel" 2465
貌 mao4 "juan4 shi1 mao4 rang3 zhen3" ⿰豸皃 "貌 mao4 appearance
礼貌 li3mao4 courtesy; politeness; manners; courteous; polite
面貌 mian4mao4 face; features; appearance; look
相貌 xiang4mao4 appearance
容貌 rong2mao4 one's appearance; one's aspect; looks; features" 2466
逍 xiao1 "xiao1 yong3 pai4 wa2 pai1" ⿺辶肖 "逍 xiao1 leisurely; easygoing
逍遥 xiao1yao2 free and unfettered" 2467
瘾 yin3 "mao3 juan1 ruo4 yin3 liang3" ⿸疒隐 "瘾 yin3 addiction; craving
过瘾 guo4yin3 to satisfy a craving; to get a kick out of sth; gratifying; immensely enjoyable; satisfying; fulfilling
上瘾 shang4yin3 to get into a habit; to become addicted
毒瘾 du2yin3 drug addiction
烟瘾 yan1yin3 the urge to smoke; tobacco addiction" 2468
窃 qie4 "qie1 yin1 e2 qie4 meng2" ⿱穴切 "窃 qie4 to steal; secretly; (humble) i
盗窃 dao4qie4 to steal
偷窃 tou1qie4 to steal; to pilfer
剽窃 piao1qie4 to plunder; to plagiarize
窃贼 qie4zei2 thief" 2469
膨 peng2 "lan3 nie4 peng2 zhuo1 tian4" ⿰月彭 "膨 peng2 swollen
膨胀 peng2zhang4 to expand; to inflate; to swell" 2470
彦 yan4 "liu4 yan4 sao3 jiang1 nang3" ⿸产彡 "彦 yan4 accomplished; elegant" 2471
恭 gong1 "luo3 huai2 gong1 shao4 jiao2" ⿱共㣺 "恭 gong1 respectful
恭喜 gong1xi3 congratulations; greetings
恭维 gong1wei5 to praise; to speak highly of; compliment; praise
恭敬 gong1jing4 deferential; respectful
谦恭 qian1gong1 polite and modest" 2472
孕 yun4 "pian1 chu1 hen2 yun4 long4" ⿱乃子 "孕 yun4 pregnant
怀孕 huai2yun4 pregnant; to have conceived; gestation; pregnancy
孕妇 yun4fu4 pregnant woman
孕育 yun4yu4 to be pregnant; to produce offspring; to nurture (a development, school of thought, artwork etc); fig. replete with (culture etc)
避孕 bi4yun4 contraception" 2473
渣 zha1 "su2 zha1 ping1 cui1 ban1" "⿰氵查 or ⿰氵査" "渣 zha1 slag (in mining or smelting); dregs
渣滓 zha1zi3 residue; dregs; disreputable people
渣子 zha1zi5 dregs; bits; dregs (of society)
残渣 can2zha1 remainder; filtered out residue; sediment; waste product; debris; detritus; rubbish" 2474
琪 qi2 "qi2 que1 lüe4 lao4 kui2" ⿰𤣩其 "琪 qi2 fine jade" 2475
裕 yu4 "xiong1 ng2 jian4 yuan2 yu4" ⿰衤谷 "裕 yu4 abundant
富裕 fu4yu4 prosperous; well-to-do; well-off
充裕 chong1yu4 abundant; ample; plenty; abundance
宽裕 kuan1yu4 comfortably off; ample; plenty" 2476
鼎 ding3 "yuan3 ding3 wai1 qu nai3" ⿶𤕰目 "鼎 ding3 pot (dialect); kangxi radical 206; one of the 64 hexagrams of the book of changes
鼎盛 ding3sheng4 thriving; flourishing" 2477
竭 jie2 "cu2 po3 jie2 nian4 nie4" ⿰立曷 "竭 jie2 to exhaust
竭力 jie2li4 to do one's utmost
衰竭 shuai1jie2 organ failure; exhaustion; prostration (medicine)
枯竭 ku1jie2 used up; dried up; exhausted (of resources)
竭尽 jie2jin4 to use up; to exhaust" 2478
镶 xiang1 "xiang1 liang3 sui1 jin3 dang3" ⿰钅襄 "镶 xiang1 to inlay; to embed; ridge; border
镶嵌 xiang1qian4 to inlay; to embed; to set (e.g. a jewel in a ring); tiling; tesselation" 2479
惬 qie4 "qie4 lou3 hao1 jue1 zhui4" ⿰忄⿷匚夹 "惬,qie4,cheerful; satisfied
惬意 qie4yi4 satisfied; pleased; contented" 2480
呕 ou3 "ou3 tong2 san1 huo2 kao3" ⿰口区 "呕 ou3 vomit
呕吐 ou3tu4 to vomit
作呕 zuo4ou3 to feel sick; to feel nauseous; to feel disgusted" 2481
揽 lan3 "nu2 lan3 lü4 pou2 qia4" ⿰扌览 "揽 lan3 to monopolize; to seize; to take into one's arms; to embrace; to fasten (with a rope etc); to take on (responsibility etc); to canvass
招揽 zhao1lan3 to attract (customers); to drum up (trade)
包揽 bao1lan3 to monopolize; to take on responsibility over everything; to undertake the whole task
承揽 cheng2lan3 to contract for an entire project" 2482
钦 qin1 "ka3 qin1 cou4 liao4 shi" ⿰钅欠 "钦 qin1 to respect; to admire; to venerate; by the emperor himself
钦佩 qin1pei4 to admire; to look up to; to respect sb greatly
钦定 qin1ding4 to authorize; to designate
钦州 qin1zhou1 qinzhou, prefecture-level city in guangxi" 2483
钙 gai4 "peng4 ning4 gai4 xuan3 shun4" ⿰钅丐 "钙 gai4 calcium (chemistry)" 2484
柄 bing3 "die1 lu4 hui1 gao1 bing3" ⿰木丙 "柄 bing3 handle or shaft (of an axe etc); (of a flower, leaf or fruit) stem; sth that affords an advantage to an opponent; classifier for knives or blades
把柄 ba3bing3 handle; (fig.) information that can be used against sb
手柄 shou3bing3 handle; video game controller
笑柄 xiao4bing3 a matter for ridicule; an object of ridicule; laughingstock" 2485
耗 hao4 "hao4 qiu3 zhu2 jiu3 ma2" ⿰耒毛 "耗 hao4 to waste; to spend; to consume; to squander; news; (coll.) to delay; to dilly-dally
消耗 xiao1hao4 to use up; to consume
耗子 hao4zi5 (dialect) mouse; rat
耗费 hao4fei4 to waste; to spend; to consume; to squander
油耗 you2hao4 fuel consumption" 2486
丘 qiu1 "nü4 zhi2 lang2 lie1 qiu1" ⿱斤一 "丘 qiu1 mound; hillock; grave; classifier for fields; hillock
丘陵 qiu1ling2 hills
沙丘 sha1qiu1 sand dune; sandy hill
山丘 shan1qiu1 hill
商丘 shang1qiu1 shangqiu, prefecture-level city in henan" 2487
盟 meng2 "ping2 san1 meng2 lei mu4" ⿱明皿 "盟 meng2 oath; pledge; union; to ally; league, a subdivision corresponding to prefecture in inner mongolia
欧盟 ou1meng2 european union; eu
联盟 lian2meng2 alliance; union; coalition
加盟 jia1meng2 to become a member of an alliance or union; to align; to join; participate
东盟 dong1meng2 asean" 2488
糕 gao1 "yun4 huang3 gao1 kan1 zhi2" ⿰米羔 "糕 gao1 cake
蛋糕 dan4gao1 cake
糟糕 zao1gao1 too bad; how terrible; what bad luck; terrible; bad
雪糕 xue3gao1 ice cream bar; ice cream popsicle
糕点 gao1dian3 cakes; pastries" 2489
爵 jue2 "wan1 huai4 jue2 po2 pei1" ⿳爫罒𡬠 "爵 jue2 nobility
爵士 jue2shi4 knight; sir
伯爵 bo2jue2 earl; count
公爵 gong1jue2 duke; dukedom
男爵 nan2jue2 baron" 2490
夷 yi2 "zang1 le4 yi2 hu1 lü3" ⿻大弓 "夷 yi2 non-han people, esp. to the east of china; barbarians; to wipe out; to exterminate; to tear down; to raze
鄙夷 bi3yi2 to despise; to look down upon; despicable" 2491
缴 jiao3 "jiao3 fang4 zao1 bu1 ai2" ⿰纟敫 "缴 jiao3 to hand in; to hand over; to seize
缴纳 jiao3na4 to pay (taxes etc)
缴费 jiao3fei4 to pay a fee
上缴 shang4jiao3 to transfer (income, profits etc) to higher authorities
缴获 jiao3huo4 to capture; to seize" 2492
甭 beng2 "cang1 huang2 gang4 cuan4 beng2" ⿱不用 "甭 beng2 please don't" 2493
沧 cang1 "lin4 qian2 cang1 zhai2 ku1" ⿰氵仓 "沧 cang1 blue-green or azure (of water); vast (of water); cold
沧桑 cang1sang1 great changes; ups and downs; vicissitudes
沧州 cang1zhou1 cangzhou prefecture-level city in hebei" 2494
捕 bu3 "sang3 chai2 jia4 tian2 bu3" ⿰扌甫 "捕 bu3 to catch; to seize; to capture
逮捕 dai4bu3 to arrest; to apprehend; an arrest
被捕 bei4bu3 to be arrested; under arrest
抓捕 zhua1bu3 to seize; to capture
捕捉 bu3zhuo1 to catch; to seize; to capture" 2495
络 "lao4, luo4" "zheng3 lao4 la2 can1 xing3" ⿰纟各 "络 lao4 small net
网络 wang3luo4 internet; network (computing, telecommunications, transport etc)
联络 lian2luo4 to get in touch with; to contact; to stay in contact (with); liaison; (math.) connection
脉络 mai4luo4 arteries and veins; network of blood vessels; vascular system (of a plant or animal); overall context
经络 jing1luo4 energy channels; meridian (tcm); (dialect) trick; tactic" 2496
矿 kuang4 "kuai3 kuang4 nan1 mao2 po4" ⿰石广 "矿 kuang4 ore; mine
煤矿 mei2kuang4 coal mine; coal seam
矿工 kuang4gong1 miner
矿山 kuang4shan1 mine
矿产 kuang4chan3 minerals" 2497
凄 qi1 "xia2 qi1 liao1 liu2 shei2" ⿰冫妻 "凄 qi1 intense cold; frigid; dismal; grim; bleak; sad; mournful; sad; mournful; intense cold; frigid; dismal; grim; bleak; sad; mournful
凄凉 qi1liang2 mournful; miserable; desolate (place)
凄惨 qi1can3 plaintive; mournful; miserable
凄厉 qi1li4 mournful (sound)
凄美 qi1mei3 poignant; sad and beautiful" 2498
棺 guan1 "guan1 li1 lü3 si3 kun4" ⿰木官 "棺 guan1 coffin
棺材 guan1cai5 coffin
棺木 guan1mu4 coffin" 2499
杖 zhang4 "zhang4 zhong3 yao4 ba4 lun3" ⿰木丈 "杖 zhang4 a staff; a rod; cane; walking stick
拐杖 guai3zhang4 crutches; crutch; walking stick
手杖 shou3zhang4 cane
魔杖 mo2zhang4 magic wand" 2500
倡 chang4 "bang3 mo1 zha3 xiao4 chang4" ⿰亻昌 "倡 chang4 to initiate; to instigate; to introduce; to lead
提倡 ti2chang4 to promote; to advocate
倡导 chang4dao3 to advocate; to initiate; to propose; to be a proponent of (an idea or school of thought)
倡议 chang4yi4 to suggest; to initiate; proposal; initiative" 2501
屯 tun2 "kun3 long3 du2 tun2 fen4" "⿻一𡳾(GHTV) or ⿻七凵(GHTV) or ⿻丿𡳾(JK)" "屯 tun2 to station (soldiers); to store up; village" 2502
敦 dun1 "fan1 dun1 yuan4 yi1 geng1" ⿰享攵 "敦 dun1 kindhearted; place name
伦敦 lun2dun1 london, capital of united kingdom
敦促 dun1cu4 to press; to urge; to hasten
敦厚 dun1hou4 genuine; honest and sincere" 2503
磊 lei3 "zhuan4 cuo3 e4 lei3 lu1" ⿱石砳 "磊 lei3 lumpy; rock pile; uneven; fig. sincere; open and honest" 2504
帘 lian2 "er2 dou4 lian2 gu3 guo1" ⿱穴巾 "帘 lian2 flag used as a shop sign; hanging screen or curtain
窗帘 chuang1lian2 window curtains
眼帘 yan3lian2 eyes (in literature); eyesight
帘子 lian2zi5 curtain" 2505
弘 hong2 "nü3 hou3 hong2 tiao1 xiong2" ⿰弓厶 "弘 hong2 great; liberal
弘扬 hong2yang2 to enhance; to promote; to enrich" 2506
溥 pu3 "nei3 pu3 hong2 gai1 ma1" ⿰氵尃 "溥,pu3,extensive; pervading" 2507
窥 kui1 "shou1 kui1 tong4 po4 ceng4" ⿱穴规 "窥 kui1 to peep; to pry into
窥视 kui1shi4 to peep at; to spy on; to peek
窥探 kui1tan4 to pry into or spy on; to snoop; to peep; to poke one's nose into; to peer; to get a glimpse of" 2508
伺 "ci4, si4" "tie4 pu2 te4 ci4 mo1" ⿰亻司 "伺 ci4 to wait on
伺机 si4ji1 to wait for an opportunity; to watch for one's chance" 2509
览 lan3 "que2 lan3 ao3 fa3 wen3" ⿱𰀢见 "览 lan3 to look at; to view; to read
浏览 liu2lan3 to skim over; to browse
展览 zhan3lan3 to put on display; to exhibit; exhibition; show
游览 you2lan3 to go sightseeing; to tour; to visit
阅览 yue4lan3 to read" 2510
锐 rui4 "gun3 qian2 qing4 geng1 rui4" ⿰钅兑 "锐 rui4 acute
尖锐 jian1rui4 sharp; intense; penetrating; pointed; acute (illness)
敏锐 min3rui4 keen; sharp; acute
锐利 rui4li4 sharp; keen; acute; incisive; penetrating; perceptive
新锐 xin1rui4 cutting-edge (in technology, science, fashion, the arts etc); novel and competitive; new and dashing" 2511
殴 ou1 "ou1 wan1 jin3 ga3 beng4" ⿰区殳 "殴 ou1 to beat up; to hit sb
殴打 ou1da3 to beat up; to come to blows; battery (law)
斗殴 dou4ou1 to brawl; to scuffle" 2512
瞟 piao3 "piao3 jin4 luan2 guan4 bian1" ⿰目票 "瞟 piao3 to cast a glance" 2513
禄 lu4 "fang4 lu4 di4 zhan1 nong2" ⿰礻录 "禄 lu4 good fortune; official salary" 2514
噪 zao4 "song4 bi2 dan1 zao4 gao3" ⿰口喿 "噪 zao4 (literary) (of birds or insects) to chirp; (bound form) to make a cacophonous noise
噪音 zao4yin1 rumble; noise; static (in a signal)
噪声 zao4sheng1 noise
鼓噪 gu3zao4 to create a clamor; to make a din; to kick up a fuss about
聒噪 guo1zao4 a clamor; noisy" 2515
誉 yu4 "nao1 nuo2 yu4 tao2 ding1" ⿱兴言 "誉 yu4 to praise; to acclaim; reputation
荣誉 rong2yu4 honor; credit; glory; (honorable) reputation; honorary
名誉 ming2yu4 fame; reputation; honor; honorary; emeritus (of retired professor)
信誉 xin4yu4 prestige; distinction; reputation; trust
声誉 sheng1yu4 reputation; fame" 2516
涩 se4 "si1 shen1 pang2 shuan1 se4" ⿰氵⿱刃止 "涩 se4 astringent; tart; acerbity; unsmooth; rough (surface); hard to understand; obscure
羞涩 xiu1se4 shy; bashful
苦涩 ku3se4 bitter and astringent; pained; agonized
晦涩 hui4se4 difficult to understand; cryptic
干涩 gan1se4 dry and rough (skin); hoarse (voice); dry and heavy (style)" 2517
逾 yu2 "jie3 yu2 ben3 di1" ⿺辶俞 "逾 yu2 to exceed; to go beyond; to transcend; to cross over; to jump over
逾期 yu2qi1 to be overdue; to fail to meet a deadline; to be behind in doing sth
逾越 yu2yue4 to exceed" 2518
溢 yi4 "lao2 nu2 yi4 sa4 ge1" ⿰氵益 "溢 yi4 to overflow; (literary) excessive
洋溢 yang2yi4 brimming with; steeped in
溢出 yi4chu1 to overflow; to spill over; (computing) overflow
充溢 chong1yi4 to overflow (with riches); replete
溢价 yi4jia4 premium; to pay a premium" 2519
嗅 xiu4 "sai4 dui4 weng3 zha2 xiu4" ⿰口臭 "嗅 xiu4 to smell; to sniff; to nose
嗅觉 xiu4jue2 sense of smell" 2520
瑶 yao2 "chao2 pi1 yao2 chuang3 hui4" "⿰𤣩⿱爫缶(GHTK) or ⿰𤣩⿱爫𠙻(J) or ⿰𤣩䍃" "瑶 yao2 yao ethnic group of southwest china and southeast asia; jade; precious stone; mother-of-pearl; nacre; precious; used a complementary honorific
瑶族 yao2zu2 yao ethnic group of southwest china and southeast asia" 2521
稀 xi1 "qian3 yin3 xi1 gui4 lao4" ⿰禾希 "稀 xi1 rare; uncommon; watery; sparse
依稀 yi1xi1 vaguely; dimly; probably; very likely
稀饭 xi1fan4 porridge; gruel; congee
稀少 xi1shao3 sparse; rare
稀罕 xi1han5 rare; uncommon; rare thing; rarity; to value as a rarity; to cherish" 2522
哆 duo1 "yun4 duo1 kuan1 reng1 niu3" ⿰口多 "哆 duo1 quiver; woolen cloth
